ts_ms,a_bid,a_ask,b_bid,b_ask,depth_a,depth_b
1700000249500,48715.60726018485,48717.81568303664,49901.34601376058,49906.71482339956,0.2417437002544337,0.4002321019985283
1700000250000,48709.96345664875,48712.042853484105,49691.49951342787,49696.099136266974,0.47821185181532216,0.2792725924348102
1700000250500,48679.152666897586,48682.60247920969,50646.40612674954,50649.64022406298,0.162124570719146,0.5695769942094875
1700000251000,48660.85112613394,48661.81370595341,49887.50139292439,49891.43000676755,0.14765365242555784,0.7792914966503327
1700000251500,48686.9300296743,48691.16836893489,51419.244891032926,51421.66819116469,0.8576741070453822,0.5457198364495706
1700000252000,48704.20317546004,48706.71837058475,51275.200384010146,51279.67157360112,0.796130058346451,0.2066076457397987
1700000252500,48696.319172411284,48698.535647547484,50719.779334873114,50721.93549697857,0.11499716644854131,0.061659800088597255
1700000253000,48678.35423567734,48681.69368947325,49856.98766701197,49860.1590182917,0.7501321706941985,0.7939256872856304
1700000253500,48640.13151031751,48644.16412937262,50549.21151053738,50553.907009672985,0.08741575324912486,0.2868484519891932
1700000254000,48632.6033939786,48635.94597723549,50683.90075157018,50686.06358808259,0.3248729088298981,0.6292761250608153
1700000254500,48631.630248326655,48635.68299278398,49313.065692788725,49316.1285705211,0.8947307780584653,0.8525520797993897
1700000255000,48630.4083539903,48633.54271280695,50343.51395136408,50347.21106915472,0.8482902663956556,0.8477364688687127
1700000255500,48627.98487553625,48632.21451414196,50603.133515912516,50605.02336990468,0.43671075232775153,0.5126921439845343
1700000256000,48605.54092227526,48609.78608231387,50221.271708772096,50226.16895576859,0.6407190102321865,0.8244503318099164
1700000256500,48604.88776398192,48607.78828519259,51208.06235345008,51211.97128235882,0.36293008089435197,0.38035219660967323
1700000257000,48603.34495405258,48607.784159940515,50948.11701970207,50949.7983117328,0.768373144664647,0.8483033074202405
1700000257500,48629.793430901955,48632.95816460327,49486.35715157656,49489.80078860369,0.30504521353427727,0.6205572689769074
1700000258000,48667.16702022951,48670.253913449815,50218.362905503396,50220.93250329759,0.20947701171860753,0.0999354202073401
1700000258500,48664.93142313653,48667.00994946608,49514.669078078135,49517.38000851829,0.15567779093953307,0.736572381912864
1700000259000,48649.28895728068,48652.00017727489,50531.304413443024,50534.896507199184,0.5787315889827165,0.1697707996947226
1700000259500,48647.45613330963,48651.23371605547,49474.70820560498,49477.35657649965,0.5152858329201178,0.8974524734629363
1700000260000,48636.348822632324,48638.03617572259,50767.58858791438,50772.2460018583,0.8153967819583813,0.0729865945001613
1700000260500,48620.51901085787,48624.168634867194,50362.774811151336,50365.42922092465,0.15773795871987714,0.6886048932336704
1700000261000,48619.496511848454,48622.84512779972,50785.51363207517,50790.191683895166,0.7299473154264867,0.16268252789432286
1700000261500,48598.66595049292,48601.94351190917,49950.82277992995,49954.27026858284,0.8511307660291114,0.49987894822425366
1700000262000,48612.03011232186,48612.82362012643,49006.62701357699,49011.15393600338,0.6797971926145863,0.3537794470571815
1700000262500,48608.90017670028,48611.79693378064,51354.80176786101,51357.65216627143,0.1300585928704136,0.7914874113771643
1700000263000,48613.52459137382,48617.1728513815,49946.5201800796,49949.4138393431,0.16351624047899233,0.268295930364789
1700000263500,48610.57139813671,48612.80844317978,51072.83055347902,51074.947595133846,0.10644556321767698,0.6564700030397872
1700000264000,48595.59967836365,48598.68998506275,50366.54688944293,50370.74046403057,0.3204360595175068,0.8480468985973434
1700000264500,48577.87467715276,48578.496603883694,50524.28009599316,50528.9054502974,0.6903269892044013,0.08582082438190214
1700000265000,48571.60442391359,48575.27581694988,51360.77994650064,51366.822972775946,0.15605972123974768,0.6512433054784691
1700000265500,48561.29613008802,48563.63369727834,50264.65451819204,50269.70315121379,0.4206153407658109,0.10297771561844024
1700000266000,48565.207261873584,48569.07861882115,51042.335870959956,51046.1356077752,0.06862658937932241,0.7075687029340423
1700000266500,48566.47569942138,48567.632913145455,48941.10272017513,48944.34955554971,0.6200762517926803,0.7755639800768754
1700000267000,48537.9620376308,48541.654305019125,50628.264706754846,50632.231150962274,0.1158186721164222,0.1511373141900736
1700000267500,48539.76906695736,48542.5321276697,49819.529601511604,49822.99631625903,0.7199710372286033,0.7992771425927655
1700000268000,48512.38958707188,48516.19719086955,49869.53135537061,49874.78752716983,0.5630220342865357,0.4112275985316143
1700000268500,48500.92669135389,48503.00098156677,49961.0477959712,49965.68052873989,0.19578553015679045,0.2983310527360524
1700000269000,48494.88599278834,48497.267535763596,50201.789208701375,50204.28509534185,0.6376003614972755,0.8700161884582556
1700000269500,48451.95007304534,48457.19252439016,51111.32602387739,51114.00086723637,0.33378814708174276,0.3642736559768959
1700000270000,48455.31642375016,48457.486471599725,48560.1591194492,48565.29985773349,0.48562546120727024,0.2124826569755031
1700000270500,48458.27412827293,48460.56810106553,49943.28132321557,49947.15101937729,0.5142099750756459,0.3168573585116751
1700000271000,48454.898921819324,48457.62233978215,49387.563235136746,49390.78512412591,0.26631255809950216,0.8171608074038604
1700000271500,48446.78556471421,48448.763005988396,50745.962118585696,50750.88572198026,0.39285228495060787,0.886169887117464
1700000272000,48438.20698375597,48442.39744054232,49584.57344810313,49587.608335162506,0.7140957327630941,0.42593243071297
1700000272500,48418.40891611982,48423.13392943403,50203.56980254781,50206.73407193523,0.782103443860903,0.45957757531919136
1700000273000,48414.22946841564,48416.52536234906,49577.68601189284,49580.63260604336,0.7683219897297108,0.5503446779789626
1700000273500,48403.688195401555,48404.962163222546,50340.93586115,50342.081854142096,0.5243351749978636,0.7604608090192044
1700000274000,48404.0728985143,48408.24487581729,50592.91606595658,50597.45317434489,0.7890264938628031,0.03789980673439994
1700000274500,48380.02197011901,48384.13036063079,49544.108358168836,49546.15745681921,0.15214835511473881,0.7222225395060272
1700000275000,48384.87713395903,48388.69879315121,49872.60191852319,49875.41948725988,0.8859096702217794,0.8761030294876182
1700000275500,48387.5740857073,48391.73059714205,48809.07719765237,48811.68455139309,0.06920056519458566,0.3826702464337908
1700000276000,48385.75484741401,48387.887322148184,50057.899395729066,50062.271784451426,0.8123110240272562,0.410879762851473
1700000276500,48376.621236523715,48379.45274011504,50449.03767485914,50452.455375519654,0.7187598583918303,0.8632383657798803
1700000277000,48388.27584097095,48389.8917313666,49435.86394381347,49439.38244367391,0.36940464363930947,0.38399237146841786
1700000277500,48355.000833447695,48356.5826706181,50618.36357168327,50619.848219930594,0.7176435814858424,0.3577791375718867
1700000278000,48363.01026814216,48366.99136944944,48310.118454536314,48313.51353007844,0.8631127045088971,0.777581297132968
1700000278500,48368.69752475083,48371.02561148839,48476.86062653129,48478.58902681144,0.17275882779719048,0.44168739003130847
1700000279000,48372.8893081733,48378.16887976731,48817.50624613564,48821.374882530436,0.5949651262032875,0.5928694286613756
1700000279500,48381.65825576396,48384.73243587394,49480.8823627878,49484.822430379994,0.03387299370336396,0.27915057674364874
1700000280000,48368.942670094715,48371.302245279476,49832.99529127675,49836.47441429747,0.6079857810802128,0.6216694829919112
1700000280500,48363.03431391922,48366.832199122924,49755.69118805477,49761.642960477795,0.08349424065960045,0.350066740177214
1700000281000,48375.2737919666,48380.075054324196,49778.25173234008,49782.385007037155,0.6109608803258654,0.711671325874462
1700000281500,48384.54414254735,48388.030273506774,50360.93568736389,50365.15067637393,0.05341227780589827,0.4585066895191987
1700000282000,48389.530035921314,48391.312890750516,49497.60754732081,49501.27832094447,0.38093004463109875,0.8298394194766887
1700000282500,48358.449557032574,48361.82055983446,48892.70449982214,48895.97319013029,0.7840987810855665,0.5062771322707174
1700000283000,48368.70500170065,48373.08059976172,48917.24365455598,48921.902756468764,0.2965883555620034,0.7760213876693196
1700000283500,48393.02884104556,48395.53560009653,51377.31342644816,51382.13516589817,0.8732045882073894,0.41318446667130143
1700000284000,48413.362471410604,48415.5888294532,48157.79348113834,48159.7320887045,0.4400591800049345,0.6122859301603651
1700000284500,48417.144987451604,48421.16143536296,49741.27989812807,49746.04528565381,0.18831797848776324,0.2623352899953342
1700000285000,48386.42965546495,48389.56962320545,50895.75933338535,50899.87592122658,0.8445217618105849,0.5400988759956686
1700000285500,48405.90180667111,48407.79926456842,50207.70274382764,50212.35558391489,0.1652229082249827,0.606825744752981
1700000286000,48402.595316186154,48405.21556958457,49251.68649690493,49255.74591144182,0.5467994434902008,0.1961239424862813
1700000286500,48352.132881169506,48354.37721867854,49804.43475050151,49806.44162683395,0.850185502461052,0.5031070070584924
1700000287000,48359.151063653735,48362.4473323186,50437.27397402303,50439.366474282026,0.8483671090050039,0.8318716306872007
1700000287500,48329.400920067834,48332.51060458132,50653.90446219769,50659.593970832655,0.5134027410581186,0.2055338930016313
1700000288000,48302.95172719914,48307.10217424221,49100.63577797361,49104.43868661599,0.21457178920220846,0.4547801841171772
1700000288500,48290.47294035221,48294.18260539419,50291.062387442405,50292.86168084941,0.4654931256886904,0.7584834734857436
1700000289000,48317.06136342788,48318.49782943384,49948.35811415398,49952.27587255411,0.2840433352373504,0.4006818309510998
1700000289500,48308.65919408156,48312.06618461302,50558.453800904164,50561.519252580234,0.30346935005712605,0.05602092239069324
1700000290000,48313.834054942185,48317.730987261864,50772.29716090068,50773.58506415371,0.30622808227761433,0.4871556102108083
1700000290500,48349.013940743556,48352.469820010585,49551.902143243606,49552.65391743756,0.20555870966990814,0.43214954791157767
1700000291000,48380.607445800546,48384.63750545983,48781.286301739005,48782.86310170597,0.06373314751010782,0.837091047500773
1700000291500,48379.33019580997,48381.780618817305,50117.320853324796,50121.14700437595,0.683129822920199,0.6076204476408134
1700000292000,48374.700402786075,48376.74957095879,51114.455830667495,51117.89814400576,0.041207803015849316,0.7055148682147404
1700000292500,48348.542539178015,48352.472609203265,50296.64594111669,50299.846950087944,0.5286733077011566,0.3501806130548999
1700000293000,48335.65114504275,48337.58568037127,49951.67555180951,49955.51716559406,0.3494439691262801,0.8097699782027403
1700000293500,48344.70534842565,48345.54581089287,51534.551387048414,51538.77274356059,0.5955231994590247,0.7507368664598273
1700000294000,48351.02754492313,48355.05284486778,49048.816706153106,49049.793697225665,0.5351053987589358,0.10919167886672017
1700000294500,48354.107051981766,48356.3828670561,50459.2976750293,50462.43629361072,0.44676345193760836,0.6048612846318282
1700000295000,48373.794025770716,48376.487959569706,49411.21693716762,49413.7234395872,0.7063270367547756,0.8169313346818261
1700000295500,48358.892622083666,48360.49464273544,49845.47887543702,49847.49904146366,0.5276492144335152,0.5956669770791012
1700000296000,48357.73486579938,48359.409338212376,49872.93313856985,49875.77649703618,0.8116593748119828,0.8749095719226682
1700000296500,48372.27525619676,48374.118667354785,50921.73383882134,50925.08639230399,0.5391381538387038,0.2570375436396339
1700000297000,48383.5602048262,48386.19955497447,49155.50235704779,49158.68272929992,0.7924554173089273,0.5413722754274105
1700000297500,48404.6137958769,48407.983794953056,49469.0863267229,49470.84072594678,0.7817566276735219,0.49407032264532014
1700000298000,48413.888109158164,48414.590297942406,48708.382865532614,48711.30308611504,0.6448662521725059,0.2869123650240318
1700000298500,48406.175065851035,48409.92723902566,50211.098617855554,50217.01761732586,0.31647296141707276,0.7097418087153785
1700000299000,48414.38599672499,48416.203998562196,49533.85515669882,49536.08969088596,0.4533518394323354,0.40518498780994405
1700000299500,48394.27624959489,48396.20993783694,50152.68060642258,50154.15609484838,0.09873403839209083,0.5951114579441644
1700000300000,48360.614979391015,48364.29283477909,49032.825873267604,49036.656163150896,0.6609360425929545,0.7104989464098471
1700000300500,48372.60465966925,48375.530025736734,49562.40867444855,49566.62462824153,0.5921653558274653,0.6627115850737614
1700000301000,48372.23275293969,48373.69631915345,50575.96622064914,50580.023073571654,0.7419779729663947,0.1173334916981363
1700000301500,48376.710432231295,48381.55502491853,49702.92735501452,49705.0836939715,0.10343368518808727,0.07807660160499173
1700000302000,48344.10935210055,48346.248730495616,50246.88508938256,50251.582803292855,0.141807413103002,0.7436593072261921
1700000302500,48336.253102827606,48339.50041877955,50169.80702343483,50172.364624808615,0.5921345053687312,0.5957546645646937
1700000303000,48324.27967335464,48327.47956370325,49518.576223092874,49520.71437134778,0.6669851650090657,0.15887392073017634
1700000303500,48306.389712653276,48310.801039815145,48626.231296381346,48629.00112335353,0.0941420989890349,0.1431120314679484
1700000304000,48262.22291052269,48264.76724168724,50423.09790107349,50426.46746046543,0.05673420514964382,0.4628572921660023
1700000304500,48254.79356162003,48258.80165130441,49825.88994653546,49830.24685624914,0.31253543001127015,0.18479926873385508
1700000305000,48273.614636986706,48275.87274746438,50432.875618591905,50437.12421678273,0.3253302917410002,0.8396215653372728
1700000305500,48280.30258223357,48284.42471109208,48271.437731496044,48274.91073237077,0.0753024614057233,0.2248272661650859
1700000306000,48269.22620678429,48271.463222154714,48518.11688319639,48522.736369863196,0.11488274787341653,0.8510322743848121
1700000306500,48268.728299585804,48271.36609048719,48164.90636629827,48168.50415378635,0.2074309618426192,0.6527367265973179
1700000307000,48282.735213367305,48287.63117991521,49096.37709573597,49100.95227642053,0.04229223640257169,0.5135945902029282
1700000307500,48228.316353694114,48231.633325082235,50429.76466920976,50431.580026655996,0.1585968039484656,0.6138929372848163
1700000308000,48225.929228965695,48229.038987938395,50082.948678750996,50084.55966995974,0.05228776244336419,0.6320702739918125
1700000308500,48235.72708675817,48240.96913603318,49658.57016471288,49663.00102924882,0.35182998994008036,0.2781984543810114
1700000309000,48250.31000556333,48253.67136223737,49793.62353645331,49795.455437517965,0.6813259468526652,0.45465464054260135
1700000309500,48284.91335669442,48287.09721938669,50284.04771307506,50287.18589003449,0.6054360532610292,0.08770340116675683
1700000310000,48306.838887623344,48310.57351562163,49537.32884300417,49540.71111970175,0.5558717418279628,0.07172388152670775
1700000310500,48314.04829877592,48315.866617858905,50049.9897698345,50052.90422882572,0.43699597780150434,0.8508898046981492
1700000311000,48318.93282017035,48323.06113670909,49870.5901486967,49873.54596132808,0.19311574990308392,0.769947562036179
1700000311500,48334.6328965197,48338.83887427952,48198.53484802408,48203.70599987829,0.07198123031276502,0.6856606158124764
1700000312000,48324.73582509403,48327.162865915496,49496.53731480827,49497.00179299807,0.19140649045317326,0.1204661295666783
1700000312500,48323.95953533054,48326.33163348126,50757.55105619872,50762.11170456039,0.8540292694817174,0.5726951988252553
1700000313000,48341.6821123363,48344.85861659864,49503.383425231696,49509.63763204305,0.7381352227671452,0.6522155579893881
1700000313500,48380.91219118948,48383.92634634126,49728.282550358475,49731.81085183115,0.5258492475258195,0.40454323841755435
1700000314000,48378.22276645917,48380.24507884231,49388.47653128627,49391.953761531695,0.5635664025079702,0.35879265980165204
1700000314500,48376.48186493098,48380.04995279729,49475.7431143692,49480.11475932395,0.6783200210548748,0.6618673069328481
1700000315000,48381.75645058802,48382.71457489176,50646.58860267793,50652.28322812662,0.7450726638573434,0.038967342544680636
1700000315500,48407.816016349185,48410.38315689092,49665.66838938956,49667.74273065062,0.24010992340558854,0.43939628551511917
1700000316000,48407.1952910307,48409.79135006585,49116.88027516047,49120.48550236074,0.7279912912649023,0.2531495164829622
1700000316500,48436.51713405346,48439.24386850193,47628.76096365653,47632.03750382668,0.5940226056488093,0.4160743974233465
1700000317000,48416.893744976434,48420.20096888181,49453.07611126096,49457.24736879316,0.271862301960184,0.510754375683758
1700000317500,48413.94064222759,48415.71261980117,48437.07949652153,48440.77052055724,0.28026402278737844,0.3958119814015125
1700000318000,48409.06907033905,48412.65758542228,48536.70412371096,48540.99570744986,0.1790911624968805,0.7928170927295797
1700000318500,48425.18351937026,48428.00336535493,50455.51070670874,50458.50474749043,0.5062132281953227,0.7973001131931798
1700000319000,48446.32375795807,48448.673541846256,50414.147585822495,50417.706388409184,0.8727090006493091,0.6907983956971597
1700000319500,48416.493175807045,48418.126349672544,48476.08706959332,48478.782658736825,0.717083968682348,0.721208392693263
1700000320000,48398.09896485943,48399.9158555877,50467.78762547926,50470.490476874846,0.17482567015854553,0.46555470507812724
1700000320500,48404.06429741308,48407.42462218511,50189.785552026806,50193.115704218,0.13423429808238377,0.26582555187465556
1700000321000,48391.55251143615,48393.58866232661,49273.89932913449,49277.228917248394,0.2750984914501765,0.739633536821833
1700000321500,48360.5899320195,48363.65413071736,50344.682475868496,50346.775495377806,0.17300764354537027,0.13138711426982405
1700000322000,48380.86063933152,48384.922622286285,48651.16120826815,48656.54527832332,0.15389953484200572,0.5469562546216475
1700000322500,48390.7547111843,48394.78735379965,48968.59981510094,48971.93771419268,0.6666811992280645,0.5810033256010548
1700000323000,48400.354383948805,48404.91478090957,48808.522994066494,48810.362553151,0.3037302723155976,0.12496264606516772
1700000323500,48391.773814762026,48394.4775214385,49035.67142687341,49040.493268384555,0.5220065379525624,0.20769784816756914
1700000324000,48412.74701167952,48414.6618626077,50502.92324178172,50505.525302397225,0.3042594801472874,0.6148243494786327
1700000324500,48406.89497445987,48410.915499970266,48890.72453211906,48894.83446972075,0.8865908111316867,0.7761421047602902
1700000325000,48429.179140846274,48432.48874469678,49045.64423892228,49049.123818550346,0.5451574368098394,0.3699888476406473
1700000325500,48410.538664427644,48414.662615077716,49171.96548301862,49175.766222491075,0.15145575716801618,0.49219377940598885
1700000326000,48394.012402763474,48397.023458834534,49987.42438168211,49991.12960698553,0.7062765517772964,0.6461600009068428
1700000326500,48397.51337199872,48401.70901802319,49603.57857254877,49606.388371216126,0.2820572827145711,0.5361471004299071
1700000327000,48383.641358384986,48387.48774580504,50461.22864905327,50464.777784597885,0.4259109368591686,0.43266435343175713
1700000327500,48397.21536295068,48400.9317838541,49331.638098665346,49337.577809129805,0.27994065954035025,0.5851718865366841
1700000328000,48402.523566846074,48406.02708972387,48919.788951152,48920.6038241382,0.455997938920662,0.647693528512761
1700000328500,48384.11705442145,48387.51475343397,49469.700121951,49473.27927047902,0.2974248139823864,0.7268880867827205
1700000329000,48385.6566980431,48388.88973385012,49862.17879100728,49866.20076877441,0.30896605459755333,0.5181337471443114
1700000329500,48378.634709063095,48381.86061530263,49152.65077512122,49154.88804930105,0.1671169653076561,0.6049999765158577
1700000330000,48396.56922146862,48400.559416064185,50048.505210258896,50050.3607926047,0.8652843315186908,0.19990901134649633
1700000330500,48384.6692489398,48387.15726926588,51149.10194045434,51155.19263954914,0.21042490045198875,0.1705724205232512
1700000331000,48374.76195462533,48379.49763976143,49400.06661019985,49403.12080571882,0.2759706204626665,0.7344917068955162
1700000331500,48399.90765657359,48402.80141402823,49876.74529013655,49882.740084330464,0.38694622210308527,0.22455485879867287
1700000332000,48444.133711988216,48448.1190941833,50873.60667983131,50877.74959580366,0.13253773944245464,0.4101609027822442
1700000332500,48484.65169696421,48487.56145577642,49460.478797024894,49464.07016629732,0.22929751431748238,0.799888580733641
1700000333000,48485.99436960125,48488.74770360581,49315.8815544617,49319.952719076166,0.38439211317531635,0.1576550246445867
1700000333500,48489.23201000203,48494.264251487766,49140.202946070385,49144.46495260494,0.5379567099947236,0.6204761815231006
1700000334000,48521.07197638315,48523.76263159795,50256.055817154054,50260.9714034221,0.49661616700493544,0.24615955326717556
1700000334500,48519.067216247,48520.78999948432,50338.00403442816,50342.027013442756,0.3507233032206923,0.5745786618934945
1700000335000,48499.25866620242,48501.544584043404,49834.86050999935,49838.5340427523,0.6186180921741208,0.7403817677847446
1700000335500,48501.39775104839,48504.08052309488,49975.30682597494,49979.01837099527,0.6786834723208152,0.7437900645021817
1700000336000,48509.19187675592,48514.34706860863,50879.32218765979,50884.444483646286,0.260748073266541,0.7065222541782072
1700000336500,48493.58310235981,48496.78985829201,50565.86002508439,50570.340386974975,0.23846986284916266,0.48057391747139877
1700000337000,48460.29450079603,48464.229214195824,48882.566278957675,48884.86385309369,0.574087471044261,0.5029256822751246
1700000337500,48432.52806718329,48434.5264672264,49863.73508812554,49866.47233356883,0.38791320458120515,0.17957734088288999
1700000338000,48445.15954874342,48448.512157033176,49959.459115596,49963.356014184894,0.752317025672883,0.1315062726314607
1700000338500,48429.83258338786,48433.504061736254,50390.28765749429,50393.04015190393,0.03847498186858291,0.6806796128889904
1700000339000,48426.4405672369,48431.24219419237,49701.14627598198,49704.1944915587,0.5011800800809674,0.07544356899331549
1700000339500,48431.94068962555,48434.24441917722,49398.59176074323,49400.94465724516,0.3333119649061581,0.8414791259195438
1700000340000,48443.67362725194,48447.277116714635,49546.24524522663,49549.4312737952,0.21476840986915197,0.19164139872811445
1700000340500,48437.126024054785,48440.428607963244,48579.29350961678,48583.30186278497,0.7851078246574612,0.6564652650339078
1700000341000,48447.76248737389,48449.74077266336,49861.96512389191,49866.659317831574,0.21876901290383896,0.4194562878316825
1700000341500,48429.46015229401,48432.44069605842,49428.790278541775,49432.30135567973,0.7160701421297873,0.5630895207163811
1700000342000,48422.34788111741,48425.08440620788,50191.81904211069,50197.80886214623,0.7730448943880954,0.6882443470931484
1700000342500,48402.89051461987,48403.56514919392,49087.4568949948,49090.86519892994,0.871672042346428,0.2876161369719402
1700000343000,48424.06384167194,48427.66251079633,49536.612272934406,49543.944380721994,0.13122815903166873,0.747981446198907
1700000343500,48423.55138996292,48427.09163338267,49142.63923776864,49147.34122027556,0.1657686353764966,0.6871311134678385
1700000344000,48409.254829317186,48411.815894523184,49063.82964629837,49067.92571321655,0.10309583595305236,0.534873620937397
1700000344500,48402.657206931195,48404.318644986575,50338.64643279412,50341.54759242125,0.30880865253534096,0.5295616736252616
1700000345000,48396.81341591085,48401.293296777985,49489.275379810286,49489.385986985995,0.8188615532195375,0.36413908673558765
1700000345500,48411.430752527216,48414.69675181461,50161.65178540276,50164.96562746758,0.590005859980724,0.8731487146414046
1700000346000,48379.14267796021,48383.15937925422,48993.233581427485,48996.94744338072,0.1647185738857022,0.3671861630026343
1700000346500,48358.20175087635,48362.61207267306,49852.937140730915,49858.744084576865,0.12185210845095897,0.23969647111551293
1700000347000,48351.605220135716,48354.08431335139,48551.137642124435,48552.9819426632,0.6821321190848697,0.515704614738167
1700000347500,48401.58480613259,48405.39696066523,49478.54088630736,49484.32794994335,0.5722458699732137,0.8312772148375647
1700000348000,48421.22503575639,48423.98388674272,49481.09892633377,49484.29743304706,0.03210326598110696,0.8355727098818765
1700000348500,48418.90670198768,48421.84415334619,50265.87430974301,50270.243177997225,0.5410116400174574,0.532962163383471
1700000349000,48433.158227123466,48436.072611506825,49989.55517616417,49990.00736046553,0.19529411945090194,0.3711584025453416
1700000349500,48474.26480217398,48477.26348324153,49771.85358783575,49775.52042429356,0.2854456635699736,0.6800027648564559
1700000350000,48469.03228407243,48473.14624427206,50503.012357403786,50506.09987893907,0.11778138767672924,0.5163608157220453
1700000350500,48462.19908352478,48465.32291105581,50024.54593971858,50028.86485501076,0.892504774948143,0.7458207352574411
1700000351000,48486.57673452877,48489.423001780706,50301.5257137594,50305.135184104714,0.4274607862657811,0.7549180101663786
1700000351500,48496.521646733156,48499.24510950164,50478.465210141214,50480.594522595515,0.5667054075104625,0.6410052581385757
1700000352000,48509.63938414924,48512.980698298445,49885.09170846777,49889.72809363252,0.20762805892277741,0.8763577329898392
1700000352500,48500.09302726988,48502.19815920658,49709.34887763936,49713.68243212652,0.35627723622180874,0.5943465777318744
1700000353000,48538.38098510036,48540.878326669816,50200.19315707542,50204.409278910774,0.5928703015055329,0.8780396717929124
1700000353500,48572.347612207515,48575.29533162641,49693.36527756739,49698.07597600195,0.6796523217200858,0.59719509272412
1700000354000,48583.92335185052,48586.35750353831,50290.53363509643,50295.354796025924,0.8190232937911601,0.2199709364939656
1700000354500,48597.385462533835,48600.26698638089,50829.77831888733,50833.25214488464,0.2454406559284426,0.5760459906086396
1700000355000,48557.086395443956,48559.47561858104,50603.434732074435,50605.30554310712,0.23865115014054367,0.6979528711759937
1700000355500,48568.53322399293,48573.53718177196,49717.03151648806,49718.86956176149,0.3807191270916746,0.3981466699922008
1700000356000,48564.98850076761,48569.317561508265,49053.822687533946,49058.94238901473,0.29825894130451847,0.17596875686763083
1700000356500,48574.10616917297,48577.556121336034,49957.376740738866,49961.72927766586,0.7429734987425948,0.33599566165859385
1700000357000,48588.007142750495,48590.953524232355,49920.801671117966,49924.42410633502,0.353045337005042,0.7099365580671396
1700000357500,48580.05911604786,48585.249880210664,50810.215659228015,50813.19408132177,0.35495708725882985,0.21067767015961553
1700000358000,48547.18338567148,48550.50633857955,49691.828853511644,49695.36672202917,0.4672216910115408,0.03991502952242286
1700000358500,48554.74577618094,48557.65893067307,49825.589059405225,49829.1188124573,0.5206126356146155,0.7947543539945421
1700000359000,48539.72311718978,48543.0262435666,50497.013672885216,50500.10956243771,0.33734974926131345,0.8754329041357286
1700000359500,48533.1178269205,48536.423770126916,49608.71888125776,49611.38005134553,0.037607817207046534,0.7859486503275829
1700000360000,48520.47544278858,48524.88576049506,49825.70830418468,49831.80548440767,0.6697784848225111,0.7270518298199866
1700000360500,48514.35859888296,48517.33963419047,51180.693715174166,51184.46798710019,0.12980393804717977,0.6647909753339081
1700000361000,48467.109034979374,48472.20835980343,50969.64539617918,50972.418430649916,0.7732234113174822,0.5097472300680072
1700000361500,48492.93865056603,48495.05662930603,50370.96396325963,50372.90148929656,0.24480473345158787,0.5970963362910889
1700000362000,48497.2175368741,48500.91158709102,50113.56202862837,50116.19119622474,0.25239746834570653,0.6793383659291097
1700000362500,48520.29346062926,48522.29163385262,49236.57737810055,49240.94104987749,0.49572663331375877,0.3158816533780134
1700000363000,48558.48083335882,48563.29793431545,50387.21243014802,50391.62249061024,0.819437471201405,0.20857527161304623
1700000363500,48560.00652900784,48562.675963568945,50024.430209512466,50027.668185258306,0.36109782782690775,0.6337358723817385
1700000364000,48523.82161580749,48526.76342653567,50105.285953099876,50108.84800593256,0.4480147224703059,0.5550187240792195
1700000364500,48505.452665710836,48509.376902617136,49550.218151729765,49553.35208876558,0.39082888450432773,0.8916171697648977
1700000365000,48481.14902420404,48485.40436488807,49893.652472337504,49895.82306877794,0.1275357206188952,0.39068367526358977
1700000365500,48472.29514010144,48474.18326326486,49756.86614049489,49761.928163982266,0.2807907088212562,0.39024392121824725
1700000366000,48473.50524074029,48476.15908174865,50121.729908280824,50125.677070653175,0.8275752383752517,0.1362078185469404
1700000366500,48433.985877540414,48435.59095426761,50885.68862260487,50892.160248908505,0.8472886839098364,0.042979412114841124
1700000367000,48440.06927319515,48443.20657834653,50121.45525915114,50124.04785480633,0.2518494818475778,0.15117135364670325
1700000367500,48409.98147897269,48412.88010643755,48626.06867157273,48629.403631530695,0.8304918185069656,0.5450536244547395
1700000368000,48416.052564972495,48418.70363094974,49129.92360078326,49134.48316504541,0.04375199767775704,0.8685244459645968
1700000368500,48414.03050572703,48416.346044388134,48683.62660915166,48686.83249547858,0.6552179080959774,0.1285380970667417
1700000369000,48407.60860350566,48410.222697041805,49250.83717548473,49252.67194145126,0.05231598376885027,0.16924281558267534
1700000369500,48406.32798682427,48408.581591485534,50229.04823757849,50231.409594032215,0.40066270354517086,0.62324304545043
1700000370000,48394.89474791926,48398.42370976128,50102.651820785744,50106.27272086451,0.38908899445598377,0.29283763851792904
1700000370500,48382.15182494858,48386.66777499579,49365.49120647178,49369.40324726647,0.40840402149771843,0.06971533581451993
1700000371000,48350.220034209095,48351.28931010053,49957.86388471307,49961.25035832117,0.8488207954301916,0.8022677787437179
1700000371500,48348.72010961586,48351.604142099786,49215.8007104135,49220.504892560944,0.3364615077179466,0.1596448321807033
1700000372000,48385.78188595734,48388.36371418324,48772.67082579883,48777.3621444493,0.04572397001939524,0.4096361899560904
1700000372500,48424.93651703373,48428.428885622234,48823.37578405184,48827.26311902449,0.12599444179247868,0.6864637382936375
1700000373000,48452.09493676755,48454.14316975021,49247.01724035898,49250.549510645404,0.6818619801634146,0.7086101839272737
1700000373500,48465.80830319126,48468.66186736056,50915.376316442176,50918.57284565144,0.14179875159074187,0.8615442078261882
1700000374000,48452.725278885555,48454.68568670307,48897.6490893327,48901.81031949041,0.08107633210606548,0.5455011765438426
